data,algorithm,rmse,r2
WMA MOM MA20 종가,gru,960.4936149123955,0.9806850130895547
MOM MA20 종가,gru,960.6395067160773,0.9806791450395363
WMA MA5 MOM 종가,gru,962.0613022590065,0.9806219110115708
WMA MOM 종가,gru,964.3288831294208,0.9805304549499512
WMA foreign_보유수량 MA20 종가,lstm,964.5461748869953,0.9805216798352088
WMA foreign_보유수량 MOM MA20 종가,gru,965.2044247841501,0.9804950849917486
WMA PER MA20 종가,gru,966.232262602741,0.9804535216437354
WMA MA5 종가,gru,966.858106238691,0.9804281923283673
WMA MA5 foreign_보유수량 MA20 종가,lstm,968.3397822712524,0.9803681601515932
WMA PER MOM 종가,gru,970.0770366453163,0.9802976557814628
WMA MA5 PER RSI MA20 종가,gru,970.2556376700812,0.9802904003106835
RSI MOM 종가,gru,971.4323414874407,0.9802425646189867
MA5 foreign_보유수량 종가,gru,973.8811441132972,0.9801428293338449
WMA PER 종가,gru,973.9314246763822,0.9801407788670042
foreign_보유수량 MA20 종가,gru,974.2314129516975,0.9801285429931856
RSI MA20 종가,gru,976.9090611740302,0.9800191605769689
MA5 PER 종가,lstmgru,977.1750693984491,0.9800082776985848
WMA PER RSI MOM 종가,gru,980.5194499970005,0.9798712002304644
WMA MA5 PER foreign_보유수량 MOM 종가,gru,980.8569762188068,0.9798573398892103
WMA MA5 PER 종가,gru,981.5938842638801,0.9798270625614206
WMA MA5 foreign_보유수량 RSI 종가,gru,981.713249950085,0.9798221560456665
PER MOM MA20 종가,gru,981.905228996598,0.9798142635128797
WMA foreign_보유수량 RSI 종가,gru,984.5789119472535,0.9797041841749395
MA5 PER foreign_보유수량 RSI MOM 종가,lstm,985.3973226098111,0.9796704292054547
WMA MA5 PER RSI MOM MA20 종가,gru,985.5685493309128,0.979663363490738
WMA MA5 PER foreign_보유수량 RSI MA20 종가,gru,985.7177492894765,0.9796572057151187
foreign_보유수량 RSI 종가,gru,986.4187723185753,0.9796282606377505
WMA MA5 foreign_보유수량 MOM 종가,gru,986.8496123750738,0.9796104611425475
WMA MA5 PER foreign_보유수량 RSI MOM 종가,gru,987.4255986397267,0.9795866530131915
WMA PER foreign_보유수량 RSI MA20 종가,gru,989.1789421471625,0.9795140938522292
PER foreign_보유수량 RSI MOM 종가,gru,989.2011121527502,0.9795131755598475
MA5 RSI MOM 종가,gru,989.719911276025,0.9794916807726582
MA5 foreign_보유수량 MA20 종가,gru,989.7323409921167,0.9794911656487665
foreign_보유수량 RSI MOM MA20 종가,gru,990.3195676526972,0.9794668218811093
WMA MA5 PER MA20 종가,gru,991.4926795439811,0.9794181467198647
PER foreign_보유수량 종가,gru,991.6105312246603,0.9794132535921436
PER 종가,gru,991.8877183675928,0.9794017426636121
MA5 foreign_보유수량 종가,lstm,995.0250717864848,0.979271231487468
WMA PER RSI MOM MA20 종가,gru,996.6890750115061,0.9792018431270495
PER foreign_보유수량 RSI MA20 종가,gru,997.8588721831082,0.9791529935844382
MA5 PER RSI MOM MA20 종가,gru,997.9043939170435,0.9791510914847483
MA5 PER foreign_보유수량 RSI MOM MA20 종가,lstmgru,998.1980526862203,0.9791388190352108
WMA PER 종가,lstmgru,998.4212338365948,0.9791294895382494
WMA MA5 MA20 종가,lstmgru,1001.2627895752468,0.9790105234970119
MA5 MA20 종가,lstm,1003.316206988754,0.9789243436199663
WMA MA5 PER foreign_보유수량 RSI MA20 종가,lstm,1004.6542967627477,0.9788680903160959
WMA MA5 foreign_보유수량 MOM 종가,lstmgru,1005.1348315959293,0.9788478703314735
WMA PER foreign_보유수량 RSI MOM MA20 종가,gru,1005.1520842747266,0.9788471441920154
WMA MA5 RSI 종가,gru,1005.9833089978018,0.9788121444200419
WMA MA5 foreign_보유수량 종가,lstm,1006.0040102241724,0.9788112723993957
PER MA20 종가,gru,1008.0251082125436,0.9787260490558229
WMA MA5 foreign_보유수량 RSI MOM MA20 종가,lstm,1008.4950879614595,0.9787062069768069
MA5 PER foreign_보유수량 RSI MOM 종가,gru,1008.7368526749335,0.9786959963076596
WMA 종가,lstm,1008.9394106463916,0.9786874396082115
MA5 PER MA20 종가,lstm,1009.3081638391451,0.978671857877935
foreign_보유수량 RSI 종가,lstmgru,1011.2002345657285,0.9785918185413344
WMA PER RSI 종가,gru,1011.6309585066292,0.9785735768917962
WMA MA5 MOM 종가,lstmgru,1012.1706664865435,0.9785507086785379
MA5 foreign_보유수량 RSI MA20 종가,gru,1012.693376842512,0.9785285490525139
WMA MA5 PER RSI 종가,gru,1012.9048885719816,0.9785195790363286
MA5 PER foreign_보유수량 RSI MOM MA20 종가,lstm,1013.1893071529767,0.9785075141550801
WMA foreign_보유수량 RSI MOM 종가,gru,1014.6172092794847,0.9784468921343684
WMA MA5 RSI MOM MA20 종가,gru,1014.833834088033,0.9784376878034331
MA5 PER foreign_보유수량 MA20 종가,gru,1015.6401797924476,0.9784034091173934
WMA foreign_보유수량 RSI MA20 종가,gru,1016.2549386431028,0.9783772567185579
MA5 PER RSI 종가,gru,1017.3909672040079,0.978328887392007
PER RSI 종가,gru,1017.3985325792959,0.9783285650956339
MA5 PER foreign_보유수량 RSI MA20 종가,lstm,1018.4825487085519,0.9782823596030266
WMA PER foreign_보유수량 RSI 종가,gru,1018.8668630311304,0.9782659666368759
WMA foreign_보유수량 MOM 종가,gru,1019.2891446053696,0.9782479470425643
PER foreign_보유수량 MOM MA20 종가,lstmgru,1019.972013019356,0.9782187918894869
MA5 foreign_보유수량 종가,lstmgru,1020.0025754411392,0.978217486566529
MA5 PER RSI MOM 종가,lstm,1020.2294977106743,0.9782077934788118
MA5 RSI MOM MA20 종가,gru,1020.2427815730335,0.9782072259857973
WMA MA5 foreign_보유수량 종가,lstmgru,1021.027139549542,0.9781737047356079
PER foreign_보유수량 RSI MOM 종가,lstmgru,1021.189364644277,0.9781667684770772
MA5 PER MOM 종가,gru,1022.2547421561046,0.9781211887476828
MA5 PER foreign_보유수량 종가,lstmgru,1022.4179067154902,0.9781142039300116
WMA MA5 PER foreign_보유수량 RSI MOM 종가,lstm,1023.6164698443641,0.9780628611602523
foreign_보유수량 RSI MOM 종가,lstmgru,1023.8610642232763,0.978052376096602
foreign_보유수량 RSI MOM 종가,lstm,1025.8337492131998,0.9779677211390824
MA5 PER RSI MA20 종가,gru,1026.2959370459382,0.9779478634473191
PER foreign_보유수량 MOM MA20 종가,lstm,1028.118421632865,0.9778694740438143
WMA MA5 PER RSI MOM 종가,lstmgru,1028.468355700925,0.977854406629907
WMA PER MA20 종가,lstmgru,1029.0160620721283,0.97783081326952
WMA MA5 RSI MOM 종가,lstm,1030.9361823026115,0.977748001697388
WMA MA5 MOM MA20 종가,lstmgru,1032.27563207667,0.9776901420605806
MA5 RSI MOM 종가,lstm,1032.6485791683788,0.9776740186543911
MA5 PER foreign_보유수량 MOM MA20 종가,gru,1033.472683096587,0.9776383699914856
MA5 PER foreign_보유수량 MOM 종가,gru,1034.0807313856553,0.9776120491201099
PER foreign_보유수량 MOM 종가,lstm,1035.3035044279577,0.9775590714998739
WMA foreign_보유수량 RSI MOM MA20 종가,gru,1036.4910614747844,0.9775075597118925
WMA PER foreign_보유수량 MOM 종가,lstmgru,1037.155191357206,0.9774787264918159
WMA RSI MOM MA20 종가,lstm,1037.7962536237667,0.9774508772351969
MA5 종가,lstm,1037.871910726466,0.9774475893769569
MOM 종가,gru,1039.499117413598,0.9773768172505217
WMA MOM 종가,lstmgru,1040.7471361878986,0.9773224620226155
MA5 PER foreign_보유수량 RSI MOM 종가,lstmgru,1040.9789946067099,0.9773123566596446
foreign_보유수량 MOM MA20 종가,lstm,1041.0023926453832,0.977311336749877
PER MOM MA20 종가,lstm,1041.7811033232404,0.9772773800316077
RSI MOM MA20 종가,lstm,1042.850811088729,0.977230692599814
MA5 RSI 종가,lstm,1043.482756776884,0.9772030887945788
foreign_보유수량 종가,lstm,1043.6435707926785,0.977196061662969
PER 종가,lstm,1043.7092802973245,0.9771931900261267
WMA MA5 foreign_보유수량 RSI MOM 종가,lstmgru,1045.6329458714897,0.9771090418691616
MA5 PER RSI MOM 종가,gru,1045.7800200689776,0.9771026019304037
WMA foreign_보유수량 RSI MA20 종가,lstmgru,1049.1681740195138,0.976953994037232
RSI MOM 종가,lstm,1049.3261959117847,0.9769470513033272
WMA MOM 종가,lstm,1050.5457397426944,0.9768934351469855
WMA MA5 RSI MOM 종가,gru,1051.4769025563205,0.9768524554759669
WMA RSI MOM 종가,lstm,1051.7919310432478,0.976838583125005
MA5 PER foreign_보유수량 MOM MA20 종가,lstmgru,1052.767408007887,0.9767956014191745
MA5 PER MOM 종가,lstm,1054.78649262634,0.976706509428138
WMA PER foreign_보유수량 RSI MOM 종가,lstm,1054.7868451364561,0.9767064938587455
RSI 종가,gru,1055.130287089001,0.9766913225098137
MA5 PER foreign_보유수량 MOM 종가,lstm,1055.929773621986,0.9766559865253017
WMA MA5 foreign_보유수량 RSI MOM 종가,lstm,1056.402686489565,0.9766350719592629
MOM MA20 종가,lstmgru,1056.590690545527,0.9766267548806121
WMA PER RSI MOM MA20 종가,lstmgru,1056.6758265747098,0.9766229880758014
WMA MA5 foreign_보유수량 RSI MA20 종가,lstmgru,1057.8893636603152,0.9765692626847376
WMA MA5 PER RSI MOM 종가,gru,1058.847329609053,0.9765268083182772
WMA MA5 PER foreign_보유수량 MA20 종가,gru,1058.9171639646217,0.9765237119525882
PER RSI MOM 종가,lstm,1059.7227700685285,0.9764879776462626
WMA MA5 PER foreign_보유수량 MOM 종가,lstm,1059.8616640071286,0.9764818139749865
foreign_보유수량 RSI MOM 종가,gru,1060.802307452086,0.97644004995015
WMA MA5 PER MOM 종가,lstmgru,1060.8268172737967,0.9764389612329739
MA5 RSI MA20 종가,lstmgru,1061.138738057629,0.9764251036305451
WMA MA5 foreign_보유수량 RSI MOM MA20 종가,gru,1062.0552413498829,0.9763843628676396
MA5 PER foreign_보유수량 RSI MOM MA20 종가,gru,1062.6785809947273,0.97635663383402
MA5 RSI MOM 종가,lstmgru,1062.8675274521124,0.9763482254074122
WMA MA5 foreign_보유수량 MOM MA20 종가,gru,1064.2451004413606,0.9762868759736739
PER MA20 종가,lstmgru,1064.293939592575,0.9762846994911636
