³¯Â¥,½Ã°¡,°í°¡,Àú°¡,Á¾°¡,°Å·¡·®,°Å·¡´ë±Ý,µî¶ô·ü,BPS,PER,PBR,EPS,DIV,DPS,buy_±â°üÇÕ°è,buy_±âÅ¸¹ýÀÎ,buy_°³ÀÎ,buy_¿Ü±¹ÀÎÇÕ°è,sell_±â°üÇÕ°è,sell_±âÅ¸¹ýÀÎ,sell_°³ÀÎ,sell_¿Ü±¹ÀÎÇÕ°è,sell_ÀüÃ¼,foreign_»óÀåÁÖ½Ä¼ö,foreign_º¸À¯¼ö·®,foreign_ÁöºÐÀ²,foreign_ÇÑµµ¼ö·®,foreign_ÇÑµµ¼ÒÁø·ü,short_°Å·¡·®,short_¸Å¼ö,short_ºñÁß,¾÷Á¾,Á¾¸ñ,MA5,MA10,MA20,SMA,WMA,MOM,STCK,STCD,SIG,LWR,ADO,RSI,CCI
2018-05-08,52600,53200,51900,52600,23104720,1.22E+12,1.35,28126,8.77,1.87,5997,1.62,850,-55407203100,3123733900,-50801179600,1.03E+11,2.08E+11,4141076500,4.48E+11,5.58E+11,1.22E+12,6419324700,3388514370,52.78,6419324700,52.78,899575,23104720,3.89,IT,»ï¼ºÀüÀÚ,52008,51816,50414,51816,51930.18182,2620,74.97972172,76.01127966,49492.064,-25.89641434,-14203861.24,62.16624098,103.8160702
2018-05-09,52600,52800,50900,50900,16128305,8.31E+11,-3.23,28126,8.49,1.81,5997,1.67,850,-61438287200,742475500,1.7E+11,-1.09E+11,2.62E+11,1655582300,2.73E+11,2.95E+11,8.31E+11,6419324700,3389966037,52.8,6419324700,52.8,1859132,16128305,11.53,IT,»ï¼ºÀüÀÚ,52108,51770,50613,51770,51763.63636,-460,57.42172417,70.11509651,49668.38144,-64.1025641,-19310079.83,53.60011264,48.12653303
2018-05-10,51700,51700,50600,51600,13905263,7.12E+11,1.38,28126,8.6,1.83,5997,1.65,850,11920187400,-2219132300,22928345800,-32629400900,2.46E+11,6215352100,2.29E+11,2.31E+11,7.12E+11,6419324700,3388367976,52.78,6419324700,52.78,607301,13905263,4.37,IT,»ï¼ºÀüÀÚ,52000,51652,50756,51652,51732.72727,-1180,53.61857414,62.00667334,49837.64618,-49.14529915,-16023560.48,56.27203038,31.1182149
2018-05-11,52000,52200,51200,51300,10314997,5.34E+11,-0.58,28126,8.55,1.82,5997,1.66,850,-25470106200,-775180400,-2591043600,28836330200,1.69E+11,1755102500,1.9E+11,1.73E+11,5.34E+11,6419324700,3387354337,52.78,6419324700,52.78,2640549,10314997,25.6,IT,»ï¼ºÀüÀÚ,51660,51620,50901,51620,51668.72727,-320,43.73219373,51.59083068,50000.14034,-55.55555556,-15848023.57,54.81518017,39.89623401
2018-05-14,51000,51100,49900,50100,14909272,7.5E+11,-2.34,28126,8.35,1.78,5997,1.7,850,-49566450100,-1320924550,1.56E+11,-1.05E+11,1.81E+11,6049077450,2.71E+11,2.92E+11,7.5E+11,6419324700,3387567715,52.78,6419324700,52.78,2159352,14909272,14.48,IT,»ï¼ºÀüÀÚ,51300,51440,50946,51440,51392.36364,-1800,38.03418803,45.12831863,53900,-81.1965812,-17498056.45,49.31535192,-38.59716612
2018-05-15,50200,50400,49100,49200,18709146,9.26E+11,-1.8,28126,8.2,1.75,5997,1.73,850,-91879426900,3204514300,1.5E+11,-61038613900,2.05E+11,2667749950,2.46E+11,4.72E+11,9.26E+11,6419324700,3385266256,52.75,6419324700,52.75,4818595,18709146,25.76,IT,»ï¼ºÀüÀÚ,50620,51314,50962,51314,50985.09091,-1260,21.77706553,34.51448243,53820,-97.91666667,-21619415.26,45.618475,-97.00306632
2018-05-16,49200,50200,49150,49850,15918683,7.92E+11,1.32,28126,8.31,1.77,5997,1.71,850,66386686250,-76011849800,-67749281000,77374444550,1.31E+11,78073044750,3.19E+11,2.64E+11,7.92E+11,6419324700,3384136530,52.72,6419324700,52.72,2331346,15918683,14.65,IT,»ï¼ºÀüÀÚ,50410,51259,51011.5,51259,50718.90909,-550,12.17058405,23.99394587,53631.2,-84.375,-19651679.13,48.61452307,-90.96174787
2018-05-17,50300,50500,49400,49400,10365440,5.16E+11,-0.9,28126,8.24,1.76,5997,1.72,850,37187089350,1256862050,77856174950,-1.16E+11,1.01E+11,729702500,1.42E+11,2.72E+11,5.16E+11,6419324700,3385554977,52.75,6419324700,52.75,512949,10365440,4.95,IT,»ï¼ºÀüÀÚ,49970,50985,51031.5,50985,50380.90909,-2740,7.986111111,13.97792023,53449.952,-93.75,-20358274.43,46.6964502,-94.51568238
2018-05-18,49900,49900,49350,49500,6706570,3.32E+11,0.2,28126,8.25,1.76,5997,1.72,850,5546479000,-581924900,20896988750,-25861542850,78358545750,832376800,96180708350,1.57E+11,3.32E+11,6419324700,3383277622,52.7,6419324700,52.7,579606,6706570,8.64,IT,»ï¼ºÀüÀÚ,49610,50635,51016.5,50635,50110.90909,-3500,10.06944444,10.07537987,53275.95392,-91.66666667,-19766542.4,47.19504292,-105.6787305
2018-05-21,49650,50200,49100,50000,9020998,4.49E+11,1.01,28126,8.34,1.78,5997,1.7,850,17999389104,6258318600,-35194714500,10937006796,77986038146,546636550,1.56E+11,2.15E+11,4.49E+11,6419324700,3382559228,52.7,6419324700,52.7,363406,9020998,4.03,IT,»ï¼ºÀüÀÚ,49590,50445,50999.5,50445,49995.45455,-1900,11.11111111,9.722222222,53108.91576,-81.25,-15900946.09,49.72712742,-88.21813687
2018-05-23,50600,52000,50400,51800,17095490,8.79E+11,3.6,28126,8.64,1.84,5997,1.64,850,27600015000,16567238400,-87101161600,42933908200,2.26E+11,2932578400,4.04E+11,2.46E+11,8.79E+11,6419324700,3382369713,52.7,6419324700,52.7,1030387,17095490,6.03,IT,»ï¼ºÀüÀÚ,50110,50365,51090.5,50365,50241.81818,-800,27.77777778,16.31944444,52948.55913,-43.75,-8794419.659,57.60800435,21.43533513
2018-05-24,52000,52000,51100,51400,8289275,4.26E+11,-0.77,28126,8.57,1.83,5997,1.65,850,-83308810076,47096941300,31469071500,4742797276,1.73E+11,673356900,1.32E+11,1.21E+11,4.26E+11,6419324700,3383011852,52.7,6419324700,52.7,832012,8289275,10.04,IT,»ï¼ºÀüÀÚ,50420,50415,51092.5,50415,50430,500,40.97222222,26.62037037,52794.61677,-52.08333333,-5966877.136,55.52494728,26.77152279
2018-05-25,51000,52800,50800,52700,15207266,7.95E+11,2.53,28126,8.79,1.87,5997,1.61,850,38831343300,-1823888600,-2.54E+11,2.17E+11,1.64E+11,8019247700,4.46E+11,1.77E+11,7.95E+11,6419324700,3382263326,52.7,6419324700,52.7,514280,15207266,3.38,IT,»ï¼ºÀüÀÚ,51080,50525,51088.5,50525,50845.45455,1100,59.72222222,42.82407407,49100,-25,87096.17244,60.52126054,71.67954179
2018-05-28,52500,53000,52000,52300,9787820,5.13E+11,-0.76,28126,8.72,1.86,5997,1.63,850,16254064800,1141755700,-20436790700,3040970200,1.25E+11,2286026200,1.95E+11,1.91E+11,5.13E+11,6419324700,3386553527,52.75,6419324700,52.75,889466,9787820,9.09,IT,»ï¼ºÀüÀÚ,51640,50625,51122.5,50625,51168.18182,1000,66.98848238,55.89430894,49174,-21.95121951,1310081.237,58.3492121,90.71877997
2018-05-29,52200,52500,51300,51300,8480437,4.38E+11,-1.91,28126,8.55,1.82,5997,1.66,850,-65931822800,4827539500,77860273300,-16755990000,1.6E+11,740005700,1.46E+11,1.3E+11,4.38E+11,6419324700,3386831634,52.75,6419324700,52.75,462271,8480437,5.45,IT,»ï¼ºÀüÀÚ,51900,50745,51092.5,50745,51290.90909,1200,69.81967897,65.51012786,49327.04,-43.58974359,-1007025.848,53.20802539,39.05429072
2018-05-30,51300,51500,49100,49500,20498098,1.03E+12,-3.51,28126,8.25,1.76,5997,1.72,850,-1.85E+11,2549522400,4.14E+11,-2.31E+11,3.43E+11,4139264050,1.74E+11,5.05E+11,1.03E+12,6419324700,3386404063,52.75,6419324700,52.75,2583067,20498098,12.6,IT,»ï¼ºÀüÀÚ,51440,50775,51044.5,50775,51064.54545,300,48.23848238,61.68221458,53000,-89.74358974,-6211466.882,45.44590576,-71.55585254
2018-05-31,50400,50800,49850,50700,63491109,3.16E+12,2.42,28126,8.45,1.8,5997,1.68,850,-1.15E+12,4202844750,20301236300,1.12E+12,1.5E+12,3386030150,2.05E+11,1.45E+12,3.16E+12,6419324700,3381473413,52.7,6419324700,52.7,1023715,63491109,1.61,IT,»ï¼ºÀüÀÚ,51300,50860,51059.5,50860,51050.90909,850,35.8974359,51.31853242,52922,-58.97435897,8172845.964,50.61798771,-46.22270942
2018-06-01,50500,51700,49950,51300,13038499,6.65E+11,1.18,28126,8.55,1.82,5997,1.66,850,-27400617852,90982600,-91215164550,1.19E+11,2.06E+11,989783100,2.18E+11,2.4E+11,6.65E+11,6419324700,3404215078,53.03,6419324700,53.03,945971,13038499,7.26,IT,»ï¼ºÀüÀÚ,51020,51050,51017.5,51050,51130.90909,1900,35.8974359,40.01111806,52845.56,-43.58974359,15566455.96,53.01647979,-7.781651259
2018-06-04,50800,51200,50700,51100,9767171,4.98E+11,-0.39,28126,8.52,1.82,5997,1.66,850,-22418015400,-823909700,-31433343600,54675268700,1.47E+11,1194970900,1.07E+11,2.43E+11,4.98E+11,6419324700,3405723291,53.06,6419324700,53.06,294991,9767171,3.02,IT,»ï¼ºÀüÀÚ,50780,51210,50922.5,51210,51140,1600,49.57264957,40.45584046,52770.6488,-48.71794872,19040623.97,52.10795462,0.447127208
2018-06-05,51100,51400,50400,51300,9144100,4.66E+11,0.39,28126,8.55,1.82,5997,1.66,850,-49068961000,-830747800,-6645842100,56545550900,1.86E+11,1008892700,98366652600,1.8E+11,4.66E+11,6419324700,3406765955,53.06,6419324700,53.06,718607,9144100,7.86,IT,»ï¼ºÀüÀÚ,50780,51340,50892.5,51340,51156.36364,1300,54.7008547,46.72364672,52697.23582,-43.58974359,21058497.8,52.97578002,9.411926353
2018-06-07,51800,51800,50500,50600,13590016,6.93E+11,-1.36,28126,8.44,1.8,5997,1.68,850,-46793413600,1982459600,86147666700,-41336712700,2.19E+11,2562059100,97863515400,3.73E+11,6.93E+11,6419324700,3407892397,53.1,6419324700,53.1,771981,13590016,5.68,IT,»ï¼ºÀüÀÚ,51000,51220,50792.5,51220,51021.81818,-1200,48.71794872,50.997151,52625.29111,-61.53846154,16310732.28,49.58885357,11.41450313
2018-06-08,50200,50400,49600,49650,16951706,8.45E+11,-1.88,28126,8.28,1.77,5997,1.71,850,-2.81E+11,3572208900,3.67E+11,-89117092300,3.85E+11,1857115000,1.23E+11,3.36E+11,8.45E+11,6419324700,3406783024,53.06,6419324700,53.06,1043515,16951706,6.16,IT,»ï¼ºÀüÀÚ,50790,51045,50730,51045,50736.36364,-1750,36.32478632,46.58119658,52554.78529,-85.8974359,8166161.67,45.35118226,-76.00812301
2018-06-11,49750,50300,49350,49900,10571312,5.27E+11,0.5,28126,8.32,1.77,5997,1.7,850,35266747350,601865700,43529147050,-79397760100,1.54E+11,4124028300,93521420500,2.75E+11,5.27E+11,6419324700,3404740720,53.03,6419324700,53.03,334246,10571312,3.16,IT,»ï¼ºÀüÀÚ,50510,50765,50645,50765,50528.18182,-2800,24.35897436,36.46723647,52485.68958,-79.48717949,4623008.163,46.64339051,-70.91746369
2018-06-12,49700,49800,49250,49400,12110569,5.99E+11,-1,28126,8.24,1.76,5997,1.72,850,-30019263150,639691600,1.09E+11,-79267235600,2.05E+11,1702585150,1.26E+11,2.67E+11,5.99E+11,6419324700,3402677344,53,6419324700,53,755576,12110569,6.24,IT,»ï¼ºÀüÀÚ,50170,50475,50550,50475,50280,-2900,14.1025641,24.92877493,52417.97579,-92.30769231,1001734.23,44.38300199,-92.58477557
2018-06-14,49000,49000,48200,48200,20971729,1.02E+12,-2.43,28126,8.04,1.71,5997,1.76,850,47916807500,8131264850,2.7E+11,-3.26E+11,2.69E+11,3976382700,1.18E+11,6.24E+11,1.02E+12,6419324700,3401284162,53,6419324700,53,347686,20971729,1.66,IT,»ï¼ºÀüÀÚ,49550,50165,50455,50165,49866.36364,-3100,9.401709402,15.95441595,52351.61627,-100,-7243585.627,39.44267932,-153.7484924
2018-06-15,48500,48700,47650,47650,17080892,8.2E+11,-1.14,28126,7.95,1.69,5997,1.78,850,67970404300,60883100,1.73E+11,-2.41E+11,1.42E+11,1871800800,1.34E+11,5.42E+11,8.2E+11,6419324700,3395277427,52.88,6419324700,52.88,48831,17080892,0.29,IT,»ï¼ºÀüÀÚ,48960,49980,50377.5,49980,49409.09091,-1850,2.564102564,8.689458689,52185.55162,-100,-15392992.51,37.38848001,-168.8888889
2018-06-18,47600,47650,46200,46600,16661870,7.77E+11,-2.2,28126,7.77,1.66,5997,1.82,850,1.29E+11,-7323444300,69120670550,-1.91E+11,1.72E+11,10356276200,2.74E+11,3.2E+11,7.77E+11,6419324700,3389440966,52.8,6419324700,52.8,209321,16661870,1.26,IT,»ï¼ºÀüÀÚ,48350,49570,50215,49570,48794.54545,-4100,1.960784314,4.64219876,51913.41852,-94.11764706,-19704014.14,33.77231459,-209.531052
2018-06-19,47200,47350,46500,47000,15217971,7.15E+11,0.86,28126,7.84,1.67,5997,1.81,850,49756465600,2045181600,-19002901350,-32798745850,1.94E+11,1475472450,1.98E+11,3.21E+11,7.15E+11,6419324700,3386155189,52.75,6419324700,52.75,244498,15217971,1.61,IT,»ï¼ºÀüÀÚ,47770,49140,50095,49140,48327.27273,-4300,6.193588547,3.572825141,51456.34504,-87.3015873,-18821854.89,36.29990072,-170.8894879
2018-06-20,47450,47600,46850,47000,12959316,6.12E+11,0,28126,7.84,1.67,5997,1.81,850,10717944150,3531157450,49639325050,-63888426650,1.62E+11,492722350,1.26E+11,3.23E+11,6.12E+11,6419324700,3385161324,52.72,6419324700,52.72,602602,12959316,4.65,IT,»ï¼ºÀüÀÚ,47290,48730,49970,48730,47938.18182,-4100,10.95549331,6.36995539,51035.83744,-85.71428571,-19223945.07,36.29990072,-139.4362175
2018-06-21,47900,47900,47050,47050,10015541,4.74E+11,0.11,28126,7.85,1.67,5997,1.81,850,-59497104200,4124359100,62435300400,-7062555300,1.84E+11,1158102150,1.17E+11,1.71E+11,4.74E+11,6419324700,3382945254,52.7,6419324700,52.7,915204,10015541,9.14,IT,»ï¼ºÀüÀÚ,47060,48305,49822.5,48305,47632.72727,-4250,14.0542328,10.40110489,50648.97044,-84.82142857,-20827568.19,36.65040202,-113.3140269
2018-06-22,47000,47250,46200,47250,10298006,4.82E+11,0.43,28126,7.88,1.68,5997,1.8,850,-18395576000,3356943400,42682742100,-27644109500,1.7E+11,650571150,1.08E+11,2.03E+11,4.82E+11,6419324700,3383045834,52.7,6419324700,52.7,589903,10298006,5.73,IT,»ï¼ºÀüÀÚ,46980,47970,49595,47970,47440.90909,-3350,16.07142857,13.69371823,50293.05281,-81.25,-16313542.26,38.1171797,-113.846366
2018-06-25,47050,47050,46150,46650,10587711,4.93E+11,-1.27,28126,7.78,1.66,5997,1.82,850,-2082697250,1105147550,51366842950,-50389293250,1.58E+11,278797600,1.01E+11,2.34E+11,4.93E+11,6419324700,3382142120,52.7,6419324700,52.7,279629,10587711,2.64,IT,»ï¼ºÀüÀÚ,46990,47670,49357.5,47670,47200.90909,-3000,14.25937632,14.79501256,49965.60858,-91.15044248,-12609532.98,35.46429884,-109.2730358
2018-06-26,45900,47300,45900,47000,11223166,5.23E+11,0.75,28126,7.84,1.67,5997,1.81,850,95319408900,-73663950,-30598723700,-64647021250,1.5E+11,1834699200,1.46E+11,2.25E+11,5.23E+11,6419324700,3380312410,52.66,6419324700,52.66,226935,11223166,2.02,IT,»ï¼ºÀüÀÚ,46990,47380,49072.5,47380,47079.09091,-2900,15.41454177,15.24844889,49584.04773,-81.3559322,-7907359.642,38.1677201,-92.78632149
2018-06-27,47450,48500,47000,47950,15274752,7.28E+11,2.02,28126,8,1.7,5997,1.77,850,-23492794350,-279536000,-72850587000,96622917350,2.26E+11,4138009800,2.45E+11,2.53E+11,7.28E+11,6419324700,3379910348,52.66,6419324700,52.66,347050,15274752,2.27,IT,»ï¼ºÀüÀÚ,47180,47235,48855,47235,47182.72727,-1450,20.74646268,16.80679359,49141.962,-65.25423729,-3968852.836,44.91304264,-44.64894342
2018-06-28,46850,47150,46600,46800,12784800,5.98E+11,-2.4,28126,7.8,1.66,5997,1.82,850,35816884200,931692000,1.1E+11,-1.46E+11,1.43E+11,804053850,69400861050,3.85E+11,5.98E+11,6419324700,3382188811,52.7,6419324700,52.7,501239,12784800,3.92,IT,»ï¼ºÀüÀÚ,47130,47095,48630,47095,47103.63636,-1400,24.46327684,20.20809376,48752.92656,-80,-3106265.496,39.32099482,-77.1504948
2018-06-29,46250,47150,46200,46650,14099635,6.58E+11,-0.32,28126,7.78,1.66,5997,1.82,850,-63916431350,5547314300,40512944100,17856172950,2.48E+11,1757162500,99366640150,3.09E+11,6.58E+11,6419324700,3378102918,52.62,6419324700,52.62,508500,14099635,3.61,IT,»ï¼ºÀüÀÚ,47010,46995,48487.5,46995,47022.72727,-1000,23.93040575,23.04671509,48500,-82.95454545,-2707119.374,38.64511252,-77.89122882
2018-07-02,46500,47150,45500,45550,13112253,6.07E+11,-2.36,28126,7.6,1.62,5997,1.87,850,-17633775250,4451962100,69781656800,-56599843650,2.01E+11,2759456200,1.15E+11,2.87E+11,6.07E+11,6419324700,3377537395,52.62,6419324700,52.62,431146,13112253,3.29,IT,»ï¼ºÀüÀÚ,46790,46890,48230,46890,46760,-1050,12.73608175,20.37658811,48188,-98.8372093,-6216957.699,34.02614004,-95.49510651
2018-07-03,45750,46450,45750,46150,10959655,5.06E+11,1.32,28126,7.7,1.64,5997,1.84,850,-2088012750,-4168894200,-32649359000,38906265950,1.76E+11,4788333200,1.14E+11,2.11E+11,5.06E+11,6419324700,3375551677,52.6,6419324700,52.6,312737,10959655,2.85,IT,»ï¼ºÀüÀÚ,46620,46805,47972.5,46805,46625.45455,-850,12.25989127,16.30879292,47811.68,-81.42857143,-6589456.541,38.35423977,-88.57593597
2018-07-04,46700,47050,46050,46250,8776763,4.08E+11,0.22,28126,7.71,1.64,5997,1.84,850,-4668919850,-554898700,-7630296750,12854115300,1.56E+11,2062251200,86322960650,1.64E+11,4.08E+11,6419324700,3376382355,52.6,6419324700,52.6,531336,8776763,6.05,IT,»ï¼ºÀüÀÚ,46280,46730,47730,46730,46524.54545,-750,14.39057309,13.1288487,47488.0448,-76.5625,-7818364.773,39.07166739,-69.40184049
2018-07-05,46100,46550,45600,45950,7039773,3.23E+11,-0.65,28126,7.66,1.63,5997,1.85,850,24942231400,318218000,33770948700,-59031398100,1.26E+11,1053459100,62885910900,1.33E+11,3.23E+11,6419324700,3376897215,52.62,6419324700,52.62,488752,7039773,6.94,IT,»ï¼ºÀüÀÚ,46110,46620,47462.5,46620,46382.72727,-1100,19.00297619,15.21781352,47209.71853,-85,-8199794.202,37.65583106,-87.86721434
2018-07-06,45500,45850,44650,44900,17843706,8.04E+11,-2.29,28126,7.49,1.6,5997,1.89,850,-11529911350,6811843450,2.22E+11,-2.17E+11,2.79E+11,1397525800,1.43E+11,3.8E+11,8.04E+11,6419324700,3375435269,52.6,6419324700,52.6,484285,17843706,2.71,IT,»ï¼ºÀüÀÚ,45760,46385,47177.5,46385,46070,-2350,14.97700216,16.12351715,47050,-93.50649351,-10922297.65,33.13066987,-142.5587031
2018-07-09,45500,46100,45200,45600,11602464,5.29E+11,1.56,28126,7.6,1.62,5997,1.86,850,59282658000,-5205086700,-35104586250,-18972985050,1.53E+11,5873416800,1.56E+11,2.14E+11,5.29E+11,6419324700,3369890183,52.5,6419324700,52.5,151709,11602464,1.31,IT,»ï¼ºÀüÀÚ,45770,46280,46975,46280,45927.27273,-1050,15.38961039,16.45652958,46666,-75.32467532,-11453301.04,38.44173483,-108.4797555
2018-07-10,46200,46550,46100,46300,10528665,4.88E+11,1.54,28126,7.72,1.65,5997,1.84,850,-26232671950,-2190094200,-16570170450,44992936600,1.59E+11,3782610900,1.22E+11,2.04E+11,4.88E+11,6419324700,3368989015,52.47,6419324700,52.47,231637,10528665,2.2,IT,»ï¼ºÀüÀÚ,45800,46210,46795,46210,45930.90909,-700,24.67532468,18.34731241,44650,-57.14285714,-11001546.04,43.29218695,-52.68109125
2018-07-11,46400,46450,45400,46000,11224077,5.15E+11,-0.65,28126,7.67,1.64,5997,1.85,850,-49237277750,-2226227600,21722761600,29740743750,2.24E+11,3230257350,79296216200,2.09E+11,5.15E+11,6419324700,3370249694,52.5,6419324700,52.5,157057,11224077,1.4,IT,»ï¼ºÀüÀÚ,45750,46015,46625,46015,45892.72727,-1950,34.1991342,24.75468975,44688,-64.93506494,-9306411.309,41.77303985,-83.10249307
2018-07-12,45900,46250,45450,45500,11828104,5.41E+11,-1.09,28126,7.59,1.62,5997,1.87,850,-20577539300,-2024224900,35020923100,-12419158900,2.68E+11,2277084350,61372823850,2.09E+11,5.41E+11,6419324700,3370029066,52.5,6419324700,52.5,1213744,11828104,10.26,IT,»ï¼ºÀüÀÚ,45660,45885,46490,45885,45799.09091,-1300,33.33333333,30.73593074,44725.24,-77.92207792,-11059961.39,39.29793572,-98.16676523
2018-07-13,45800,46500,45750,46500,11543389,5.33E+11,2.2,28126,7.75,1.65,5997,1.83,850,23011883200,-8412019500,-29068357250,14468493550,1.48E+11,8882933500,1.22E+11,2.55E+11,5.33E+11,6419324700,3369451426,52.5,6419324700,52.5,314615,11543389,2.73,IT,»ï¼ºÀüÀÚ,45980,45870,46432.5,45870,45910.90909,-150,35.06493506,34.1991342,44761.7352,-51.94805195,-7098975.253,46.1678848,-29.66611932
2018-07-16,46800,46800,46000,46050,7678719,3.56E+11,-0.97,28126,7.68,1.64,5997,1.85,850,-28656707100,1592024150,63596059350,-36531376400,1.49E+11,471572150,53105261200,1.53E+11,3.56E+11,6419324700,3369563662,52.5,6419324700,52.5,228560,7678719,2.98,IT,»ï¼ºÀüÀÚ,46070,45920,46405,45920,45943.63636,500,35.4978355,34.63203463,44797.5005,-63.63636364,-6971035.623,43.76740502,-22.22222222
2018-07-17,46150,46200,45600,45850,8892953,4.08E+11,-0.43,28126,7.65,1.63,5997,1.85,850,21476521200,5331094300,20255495650,-47063111150,1.08E+11,309735800,56461928600,2.44E+11,4.08E+11,6419324700,3368840475,52.47,6419324700,52.47,174791,8892953,1.97,IT,»ï¼ºÀüÀÚ,45980,45890,46347.5,45890,45930.90909,-300,44.13852814,38.23376623,44877.60048,-52,-6756562.164,42.70464465,-68.96551724
2018-07-18,46700,47200,46450,46550,10952645,5.12E+11,1.53,28126,7.76,1.66,5997,1.83,850,-29608533000,394964200,-58948592400,88162161200,1.48E+11,1772173100,1.77E+11,1.85E+11,5.12E+11,6419324700,3367475369,52.47,6419324700,52.47,303720,10952645,2.77,IT,»ï¼ºÀüÀÚ,46090,45920,46325,45920,46050.90909,300,52.95781343,44.19805902,44954.49646,-25.49019608,-8610207.265,47.50886832,50.558495
2018-07-19,47050,47200,46600,46900,9880128,4.64E+11,0.75,28126,7.82,1.67,5997,1.81,850,38614503450,84442850,-71611881100,32912934800,1.13E+11,3237627200,1.47E+11,2.01E+11,4.64E+11,6419324700,3368890079,52.47,6419324700,52.47,245376,9880128,2.48,IT,»ï¼ºÀüÀÚ,46370,46015,46317.5,46015,46229.09091,950,70.24836601,55.78156919,45089.22667,-11.76470588,-8585770.509,49.77646477,81.22833086
2018-07-20,47000,47600,46700,47450,10474547,4.94E+11,1.17,28126,7.91,1.69,5997,1.79,850,50058951150,-2915471150,-1.05E+11,57776150700,1.26E+11,3304731750,1.71E+11,1.93E+11,4.94E+11,6419324700,3369813655,52.5,6419324700,52.5,457678,10474547,4.37,IT,»ï¼ºÀüÀÚ,46560,46270,46327.5,46270,46490,2550,85.88678409,69.69765451,45215.87307,-5.084745763,-5573375.457,53.19801877,125.259721
2018-07-23,47100,47200,46150,46500,10823782,5.03E+11,-2,28126,7.75,1.65,5997,1.83,850,63953601850,-4194491100,-13450323550,-46308787200,1.57E+11,4982114550,1.33E+11,2.08E+11,5.03E+11,6419324700,3371001313,52.5,6419324700,52.5,571171,10823782,5.28,IT,»ï¼ºÀüÀÚ,46650,46360,46320,46360,46531.81818,900,81.95413759,79.3630959,45406.60322,-37.28813559,-4982338.409,47.21473898,35.02523004
2018-07-24,46350,46600,45950,46150,8261363,3.82E+11,-0.75,28126,7.7,1.64,5997,1.84,850,56742046400,-1009466200,-15174812200,-40557768000,84918147150,1908936100,92429527100,2.03E+11,3.82E+11,6419324700,3370099675,52.5,6419324700,52.5,310602,8261363,3.76,IT,»ï¼ºÀüÀÚ,46710,46345,46277.5,46345,46493.63636,-150,69.49152542,79.1108157,45582.07497,-49.15254237,-5298616.632,45.19781106,-16.60516605
2018-07-25,46250,46550,45900,46150,7222471,3.33E+11,0,28126,7.7,1.64,5997,1.84,850,70485032950,-2753550600,-13299743900,-54431738450,82963061050,2818677800,70339197500,1.77E+11,3.33E+11,6419324700,3369027711,52.47,6419324700,52.47,241868,7222471,3.35,IT,»ï¼ºÀüÀÚ,46630,46360,46187.5,46360,46458.18182,150,54.80225989,68.74930763,45743.50897,-49.15254237,-5476632.054,45.19781106,-11.77003169
2018-07-26,46100,47000,46000,46900,7374946,3.44E+11,1.63,28126,7.82,1.67,5997,1.81,850,14012879050,-1796438050,-59880445500,47664004500,1.15E+11,3082372300,1.14E+11,1.13E+11,3.44E+11,6419324700,3367886029,52.47,6419324700,52.47,113579,7374946,1.54,IT,»ï¼ºÀüÀÚ,46630,46500,46192.5,46500,46556.36364,1400,57.5094162,60.60106717,45892.02825,-29.16666667,-3174321.921,50.45742586,70.95516569
2018-07-27,46450,47000,46450,46900,4762460,2.22E+11,0,28126,7.82,1.67,5997,1.81,850,26558006350,1765582500,-11224642050,-17098946800,52694345300,224413600,59592762000,1.1E+11,2.22E+11,6419324700,3368860315,52.47,6419324700,52.47,75014,4762460,1.58,IT,»ï¼ºÀüÀÚ,46520,46540,46205,46540,46629.09091,400,63.28753638,58.53307082,45900,-31.81818182,-979593.3042,50.45742586,96.20098039
2018-07-30,46550,46800,46350,46500,5723035,2.66E+11,-0.85,28126,7.75,1.65,5997,1.83,850,-45543415850,792090650,37071265650,7680059550,1.11E+11,264075200,33905133350,1.21E+11,2.66E+11,6419324700,3369046094,52.47,6419324700,52.47,25972,5723035,0.45,IT,»ï¼ºÀüÀÚ,46520,46585,46252.5,46585,46621.81818,450,63.00505051,61.26733436,46000,-50,-599684.4028,47.62991713,48.21280133
2018-07-31,46200,46450,46000,46250,8033607,3.71E+11,-0.54,28126,7.71,1.64,5997,1.84,850,18212487400,1698100250,32152838700,-52063426350,81204701100,327152450,45665909250,2.44E+11,3.71E+11,6419324700,3369380476,52.5,6419324700,52.5,51657,8033607,0.64,IT,»ï¼ºÀüÀÚ,46540,46625,46257.5,46625,46560.90909,400,51.79704017,59.36320902,47600,-62.79069767,-105733.952,45.89872917,-10.42624962
2018-08-01,46050,46850,46050,46550,7484499,3.48E+11,0.65,28126,7.76,1.66,5997,1.83,850,-25625518900,-1613295400,-16517649850,43756464150,93382601950,2102701050,70554620500,1.82E+11,3.48E+11,6419324700,3368203304,52.47,6419324700,52.47,106611,7484499,1.42,IT,»ï¼ºÀüÀÚ,46620,46625,46272.5,46625,46547.27273,0,44.90310078,53.23506382,47568,-52.5,701306.7394,48.32591551,35.0877193
