data,model,rmse,r2
고가 WMA MA20 종가,KNN,1674.490100412106,0.9404672846675416
고가 WMA MA20 종가,KNN,1674.490100412106,0.9404672846675416
고가 WMA MA20 종가,KNN,1674.490100412106,0.9404672846675416
시가 MA5 종가,LGBM,1677.6322168093204,0.9402436533361584
시가 MA5 종가,LGBM,1677.6322168093204,0.9402436533361584
시가 MA5 종가,LGBM,1677.6322168093204,0.9402436533361584
시가 WMA MA20 종가,RF,1685.1010371858815,0.939710398311475
시가 WMA MA20 종가,RF,1685.1010371858815,0.939710398311475
시가 WMA MA20 종가,RF,1685.1010371858815,0.939710398311475
고가 WMA MA20 종가,LGBM,1685.248441300278,0.9396998501914036
고가 WMA MA20 종가,LGBM,1685.248441300278,0.9396998501914036
고가 WMA MA20 종가,LGBM,1685.248441300278,0.9396998501914036
고가 MA20 종가,KNN,1687.8860447862469,0.9395109494390166
고가 MA20 종가,KNN,1687.8860447862469,0.9395109494390166
고가 MA20 종가,KNN,1687.8860447862469,0.9395109494390166
저가 WMA MA20 종가,KNN,1696.701933877839,0.9388774263488784
저가 WMA MA20 종가,KNN,1696.701933877839,0.9388774263488784
저가 WMA MA20 종가,KNN,1696.701933877839,0.9388774263488784
MA5 PER 종가,LGBM,1696.9114329721135,0.9388623312822486
MA5 PER 종가,LGBM,1696.9114329721135,0.9388623312822486
MA5 PER 종가,LGBM,1696.9114329721135,0.9388623312822486
MA5 WMA MA20 종가,RF,1701.0225785818882,0.9385657332110804
MA5 WMA MA20 종가,RF,1701.0225785818882,0.9385657332110804
MA5 WMA MA20 종가,RF,1701.0225785818882,0.9385657332110804
저가 MA20 종가,KNN,1703.509611634355,0.9383859581169928
저가 MA20 종가,KNN,1703.509611634355,0.9383859581169928
저가 MA20 종가,KNN,1703.509611634355,0.9383859581169928
WMA foreign_보유수량 종가,LGBM,1705.448065141608,0.9382456549347816
WMA foreign_보유수량 종가,LGBM,1705.448065141608,0.9382456549347816
WMA foreign_보유수량 종가,LGBM,1705.448065141608,0.9382456549347816
시가 WMA MA20 종가,KNN,1706.9337437059726,0.9381380151060044
시가 WMA MA20 종가,KNN,1706.9337437059726,0.9381380151060044
시가 WMA MA20 종가,KNN,1706.9337437059726,0.9381380151060044
시가 MA20 종가,RF,1713.8834074271836,0.9376332559861894
시가 MA20 종가,RF,1713.8834074271836,0.9376332559861894
시가 MA20 종가,RF,1713.8834074271836,0.9376332559861894
시가 MA20 종가,KNN,1721.3095058642168,0.9370916264295134
시가 MA20 종가,KNN,1721.3095058642168,0.9370916264295134
시가 MA20 종가,KNN,1721.3095058642168,0.9370916264295134
시가 WMA MA20 종가,LGBM,1721.3583997528297,0.9370880525473216
시가 WMA MA20 종가,LGBM,1721.3583997528297,0.9370880525473216
시가 WMA MA20 종가,LGBM,1721.3583997528297,0.9370880525473216
저가 foreign_보유수량 MA20 종가,KNN,1721.813325981452,0.9370547950026676
저가 foreign_보유수량 MA20 종가,KNN,1721.813325981452,0.9370547950026676
저가 foreign_보유수량 MA20 종가,KNN,1721.813325981452,0.9370547950026676
고가 PER MA20 종가,LGBM,1724.1236591415095,0.9368857616265488
고가 PER MA20 종가,LGBM,1724.1236591415095,0.9368857616265488
고가 PER MA20 종가,LGBM,1724.1236591415095,0.9368857616265488
고가 foreign_보유수량 MA20 종가,KNN,1737.7682320964805,0.9358828469838988
고가 foreign_보유수량 MA20 종가,KNN,1737.7682320964805,0.9358828469838988
고가 foreign_보유수량 MA20 종가,KNN,1737.7682320964805,0.9358828469838988
WMA MA20 종가,RF,1739.0580188187364,0.9357876350442556
WMA MA20 종가,RF,1739.0580188187364,0.9357876350442556
WMA MA20 종가,RF,1739.0580188187364,0.9357876350442556
시가 foreign_보유수량 MA20 종가,KNN,1739.6247557953575,0.9357457762322428
시가 foreign_보유수량 MA20 종가,KNN,1739.6247557953575,0.9357457762322428
시가 foreign_보유수량 MA20 종가,KNN,1739.6247557953575,0.9357457762322428
저가 MA20 종가,RF,1740.198105824128,0.9357034151059586
저가 MA20 종가,RF,1740.198105824128,0.9357034151059586
저가 MA20 종가,RF,1740.198105824128,0.9357034151059586
시가 WMA foreign_보유수량 종가,LGBM,1740.9611597936675,0.935647016330858
시가 WMA foreign_보유수량 종가,LGBM,1740.9611597936675,0.935647016330858
시가 WMA foreign_보유수량 종가,LGBM,1740.9611597936675,0.935647016330858
시가 MA5 WMA 종가,LGBM,1755.9898824634877,0.93453117576649
시가 MA5 WMA 종가,LGBM,1755.9898824634877,0.93453117576649
시가 MA5 WMA 종가,LGBM,1755.9898824634877,0.93453117576649
PER MA20 종가,LGBM,1762.9260247680534,0.9340129519050848
PER MA20 종가,LGBM,1762.9260247680534,0.9340129519050848
PER MA20 종가,LGBM,1762.9260247680534,0.9340129519050848
MA5 WMA MA20 종가,KNN,1779.9665039164242,0.93273112228311
MA5 WMA MA20 종가,KNN,1779.9665039164242,0.93273112228311
MA5 WMA MA20 종가,KNN,1779.9665039164242,0.93273112228311
MA5 MA20 종가,KNN,1786.627488850576,0.932226713490988
MA5 MA20 종가,KNN,1786.627488850576,0.932226713490988
MA5 MA20 종가,KNN,1786.627488850576,0.932226713490988
MA5 MA20 종가,RF,1796.9242600262228,0.9314432743510171
MA5 MA20 종가,RF,1796.9242600262228,0.9314432743510171
MA5 MA20 종가,RF,1796.9242600262228,0.9314432743510171
MA5 PER MA20 종가,LGBM,1805.872534897876,0.930758780412266
MA5 PER MA20 종가,LGBM,1805.872534897876,0.930758780412266
MA5 PER MA20 종가,LGBM,1805.872534897876,0.930758780412266
MA20 종가,RF,1823.8134741244407,0.9293761542980384
MA20 종가,RF,1823.8134741244407,0.9293761542980384
MA20 종가,RF,1823.8134741244407,0.9293761542980384
MA5 foreign_보유수량 MA20 종가,KNN,1827.01689387633,0.9291278432595256
MA5 foreign_보유수량 MA20 종가,KNN,1827.01689387633,0.9291278432595256
MA5 foreign_보유수량 MA20 종가,KNN,1827.01689387633,0.9291278432595256
저가 foreign_보유수량 MA20 종가,LGBM,1829.103900556449,0.9289658358424758
저가 foreign_보유수량 MA20 종가,LGBM,1829.103900556449,0.9289658358424758
저가 foreign_보유수량 MA20 종가,LGBM,1829.103900556449,0.9289658358424758
WMA MA20 종가,KNN,1876.1982297779016,0.9252608823182564
WMA MA20 종가,KNN,1876.1982297779016,0.9252608823182564
WMA MA20 종가,KNN,1876.1982297779016,0.9252608823182564
WMA foreign_보유수량 MA20 종가,KNN,1918.5163626518915,0.92185133958461
WMA foreign_보유수량 MA20 종가,KNN,1918.5163626518915,0.92185133958461
WMA foreign_보유수량 MA20 종가,KNN,1918.5163626518915,0.92185133958461
고가 foreign_보유수량 MA20 종가,LGBM,1958.842072647701,0.9185315657640358
고가 foreign_보유수량 MA20 종가,LGBM,1958.842072647701,0.9185315657640358
고가 foreign_보유수량 MA20 종가,LGBM,1958.842072647701,0.9185315657640358
PER foreign_보유수량 MA20 종가,LGBM,1971.710183479351,0.9174576780095742
PER foreign_보유수량 MA20 종가,LGBM,1971.710183479351,0.9174576780095742
PER foreign_보유수량 MA20 종가,LGBM,1971.710183479351,0.9174576780095742
MA20 종가,KNN,1975.1078561903955,0.9171729572264729
MA20 종가,KNN,1975.1078561903955,0.9171729572264729
MA20 종가,KNN,1975.1078561903955,0.9171729572264729
저가 MA20 종가,LGBM,1984.7502215626305,0.9163622692578224
저가 MA20 종가,LGBM,1984.7502215626305,0.9163622692578224
저가 MA20 종가,LGBM,1984.7502215626305,0.9163622692578224
foreign_보유수량 MA20 종가,KNN,2042.409512697388,0.9114321357784864
foreign_보유수량 MA20 종가,KNN,2042.409512697388,0.9114321357784864
foreign_보유수량 MA20 종가,KNN,2042.409512697388,0.9114321357784864
foreign_보유수량 MA20 종가,LGBM,2047.60361181944,0.9109810849781798
foreign_보유수량 MA20 종가,LGBM,2047.60361181944,0.9109810849781798
foreign_보유수량 MA20 종가,LGBM,2047.60361181944,0.9109810849781798
저가 MA5 MA20 종가,LGBM,2051.5347295022675,0.9106389486867896
저가 MA5 MA20 종가,LGBM,2051.5347295022675,0.9106389486867896
저가 MA5 MA20 종가,LGBM,2051.5347295022675,0.9106389486867896
시가 foreign_보유수량 MA20 종가,LGBM,2065.472243397458,0.9094206397252766
시가 foreign_보유수량 MA20 종가,LGBM,2065.472243397458,0.9094206397252766
시가 foreign_보유수량 MA20 종가,LGBM,2065.472243397458,0.9094206397252766
시가 MA20 종가,LGBM,2108.833619667143,0.9055775736744286
시가 MA20 종가,LGBM,2108.833619667143,0.9055775736744286
시가 MA20 종가,LGBM,2108.833619667143,0.9055775736744286
고가 MA5 PER 종가,KNN,2109.7667878997268,0.9054939905004448
고가 MA5 PER 종가,KNN,2109.7667878997268,0.9054939905004448
고가 MA5 PER 종가,KNN,2109.7667878997268,0.9054939905004448
고가 MA5 MA20 종가,LGBM,2119.8247833582,0.9045907562658524
고가 MA5 MA20 종가,LGBM,2119.8247833582,0.9045907562658524
고가 MA5 MA20 종가,LGBM,2119.8247833582,0.9045907562658524
고가 WMA PER 종가,KNN,2128.800461708519,0.9037810896569296
고가 WMA PER 종가,KNN,2128.800461708519,0.9037810896569296
고가 WMA PER 종가,KNN,2128.800461708519,0.9037810896569296
고가 시가 PER 종가,KNN,2129.929835692333,0.9036789702134572
고가 시가 PER 종가,KNN,2129.929835692333,0.9036789702134572
고가 시가 PER 종가,KNN,2129.929835692333,0.9036789702134572
시가 MA5 PER 종가,KNN,2131.2859074742632,0.9035562809032728
시가 MA5 PER 종가,KNN,2131.2859074742632,0.9035562809032728
시가 MA5 PER 종가,KNN,2131.2859074742632,0.9035562809032728
MA5 foreign_보유수량 MA20 종가,LGBM,2134.937798041335,0.9032254912610512
MA5 foreign_보유수량 MA20 종가,LGBM,2134.937798041335,0.9032254912610512
MA5 foreign_보유수량 MA20 종가,LGBM,2134.937798041335,0.9032254912610512
고가 시가 MA20 종가,LGBM,2142.874352570475,0.9025046423661204
고가 시가 MA20 종가,LGBM,2142.874352570475,0.9025046423661204
고가 시가 MA20 종가,LGBM,2142.874352570475,0.9025046423661204
고가 MA20 종가,LGBM,2144.3801661490097,0.9023675728124452
고가 MA20 종가,LGBM,2144.3801661490097,0.9023675728124452
고가 MA20 종가,LGBM,2144.3801661490097,0.9023675728124452
저가 시가 MA20 종가,LGBM,2150.478160254714,0.901811506781668
저가 시가 MA20 종가,LGBM,2150.478160254714,0.901811506781668
저가 시가 MA20 종가,LGBM,2150.478160254714,0.901811506781668
시가 WMA PER 종가,KNN,2154.0971853319697,0.9014807472036048
시가 WMA PER 종가,KNN,2154.0971853319697,0.9014807472036048
시가 WMA PER 종가,KNN,2154.0971853319697,0.9014807472036048
저가 MA5 PER 종가,KNN,2158.393469586086,0.9010873677275216
저가 MA5 PER 종가,KNN,2158.393469586086,0.9010873677275216
저가 MA5 PER 종가,KNN,2158.393469586086,0.9010873677275216
저가 고가 PER 종가,KNN,2163.121820384135,0.9006535210595948
저가 고가 PER 종가,KNN,2163.121820384135,0.9006535210595948
저가 고가 PER 종가,KNN,2163.121820384135,0.9006535210595948
저가 WMA PER 종가,KNN,2183.7711031187405,0.8987477337267438
저가 WMA PER 종가,KNN,2183.7711031187405,0.8987477337267438
저가 WMA PER 종가,KNN,2183.7711031187405,0.8987477337267438
저가 시가 PER 종가,KNN,2190.113619719428,0.8981587280667463
저가 시가 PER 종가,KNN,2190.113619719428,0.8981587280667463
저가 시가 PER 종가,KNN,2190.113619719428,0.8981587280667463
저가 고가 MA20 종가,LGBM,2190.293822332745,0.8981419683715552
저가 고가 MA20 종가,LGBM,2190.293822332745,0.8981419683715552
저가 고가 MA20 종가,LGBM,2190.293822332745,0.8981419683715552
MA5 MA20 종가,LGBM,2226.614003614437,0.8947358725099062
MA5 MA20 종가,LGBM,2226.614003614437,0.8947358725099062
MA5 MA20 종가,LGBM,2226.614003614437,0.8947358725099062
MA5 WMA PER 종가,KNN,2235.3515591516752,0.8939081082213076
MA5 WMA PER 종가,KNN,2235.3515591516752,0.8939081082213076
MA5 WMA PER 종가,KNN,2235.3515591516752,0.8939081082213076
고가 PER 종가,KNN,2236.308839425268,0.8938172219166167
고가 PER 종가,KNN,2236.308839425268,0.8938172219166167
고가 PER 종가,KNN,2236.308839425268,0.8938172219166167
시가 MA5 MA20 종가,LGBM,2237.6933403722305,0.8936857054987772
시가 MA5 MA20 종가,LGBM,2237.6933403722305,0.8936857054987772
시가 MA5 MA20 종가,LGBM,2237.6933403722305,0.8936857054987772
MA5 PER 종가,KNN,2249.695348040095,0.8925422003837611
MA5 PER 종가,KNN,2249.695348040095,0.8925422003837611
MA5 PER 종가,KNN,2249.695348040095,0.8925422003837611
저가 PER 종가,KNN,2257.011366151436,0.8918421575874738
저가 PER 종가,KNN,2257.011366151436,0.8918421575874738
저가 PER 종가,KNN,2257.011366151436,0.8918421575874738
시가 PER 종가,KNN,2265.468213124543,0.8910301209775323
시가 PER 종가,KNN,2265.468213124543,0.8910301209775323
시가 PER 종가,KNN,2265.468213124543,0.8910301209775323
WMA PER 종가,KNN,2289.534199532456,0.8887026578939612
WMA PER 종가,KNN,2289.534199532456,0.8887026578939612
WMA PER 종가,KNN,2289.534199532456,0.8887026578939612
고가 PER foreign_보유수량 종가,KNN,2302.1124763786192,0.8874764047493173
고가 PER foreign_보유수량 종가,KNN,2302.1124763786192,0.8874764047493173
고가 PER foreign_보유수량 종가,KNN,2302.1124763786192,0.8874764047493173
저가 PER foreign_보유수량 종가,KNN,2307.1107618677725,0.8869872578285843
저가 PER foreign_보유수량 종가,KNN,2307.1107618677725,0.8869872578285843
저가 PER foreign_보유수량 종가,KNN,2307.1107618677725,0.8869872578285843
MA5 PER foreign_보유수량 종가,KNN,2307.228711638373,0.8869757021044514
MA5 PER foreign_보유수량 종가,KNN,2307.228711638373,0.8869757021044514
MA5 PER foreign_보유수량 종가,KNN,2307.228711638373,0.8869757021044514
PER 종가,KNN,2339.1924333035445,0.8838223938028482
PER 종가,KNN,2339.1924333035445,0.8838223938028482
PER 종가,KNN,2339.1924333035445,0.8838223938028482
시가 PER MA20 종가,KNN,2339.3855407798983,0.8838032113789901
시가 PER MA20 종가,KNN,2339.3855407798983,0.8838032113789901
시가 PER MA20 종가,KNN,2339.3855407798983,0.8838032113789901
WMA PER foreign_보유수량 종가,KNN,2340.821652715552,0.8836605048331597
WMA PER foreign_보유수량 종가,KNN,2340.821652715552,0.8836605048331597
WMA PER foreign_보유수량 종가,KNN,2340.821652715552,0.8836605048331597
MA20 종가,LGBM,2344.692851643653,0.8832753872936209
MA20 종가,LGBM,2344.692851643653,0.8832753872936209
MA20 종가,LGBM,2344.692851643653,0.8832753872936209
시가 PER foreign_보유수량 종가,KNN,2347.192189084324,0.8830264082579529
시가 PER foreign_보유수량 종가,KNN,2347.192189084324,0.8830264082579529
시가 PER foreign_보유수량 종가,KNN,2347.192189084324,0.8830264082579529
저가 PER MA20 종가,KNN,2353.9318035030806,0.88235369919375
저가 PER MA20 종가,KNN,2353.9318035030806,0.88235369919375
저가 PER MA20 종가,KNN,2353.9318035030806,0.88235369919375
고가 PER MA20 종가,KNN,2359.795663605591,0.8817668336757587
고가 PER MA20 종가,KNN,2359.795663605591,0.8817668336757587
고가 PER MA20 종가,KNN,2359.795663605591,0.8817668336757587
MA5 PER MA20 종가,KNN,2380.332132707789,0.8796999960951315
MA5 PER MA20 종가,KNN,2380.332132707789,0.8796999960951315
MA5 PER MA20 종가,KNN,2380.332132707789,0.8796999960951315
PER foreign_보유수량 종가,KNN,2410.2738331754167,0.8766545042898076
PER foreign_보유수량 종가,KNN,2410.2738331754167,0.8766545042898076
PER foreign_보유수량 종가,KNN,2410.2738331754167,0.8766545042898076
WMA PER MA20 종가,KNN,2454.058032877232,0.8721324982761371
WMA PER MA20 종가,KNN,2454.058032877232,0.8721324982761371
WMA PER MA20 종가,KNN,2454.058032877232,0.8721324982761371
PER MA20 종가,KNN,2593.4932215526223,0.8571892968991042
PER MA20 종가,KNN,2593.4932215526223,0.8571892968991042
PER MA20 종가,KNN,2593.4932215526223,0.8571892968991042
PER foreign_보유수량 MA20 종가,KNN,2631.76295343899,0.8529435555868742
PER foreign_보유수량 MA20 종가,KNN,2631.76295343899,0.8529435555868742
PER foreign_보유수량 MA20 종가,KNN,2631.76295343899,0.8529435555868742
