data,algorithm,rmse,r2
WMA foreign_보유수량 RSI 종가,lstm,1087.9335223658948,0.9752194939187987
MA5 PER MA20 종가,lstmgru,1087.9805918368218,0.975217349613988
WMA PER MOM 종가,lstmgru,1091.3170936823647,0.975065115010319
PER RSI MOM 종가,lstm,1091.9457221941889,0.975036380384452
RSI MOM MA20 종가,lstmgru,1092.3542396817302,0.975017698168653
WMA MOM MA20 종가,lstm,1092.4310159556117,0.9750141862759298
MA5 PER MOM 종가,lstmgru,1095.7437413077678,0.9748624208346715
MA5 RSI MOM 종가,lstmgru,1096.3689409284166,0.974833727102891
WMA PER MA20 종가,lstmgru,1097.7881144099874,0.9747685329492001
foreign_보유수량 RSI MOM 종가,lstm,1102.7799496223197,0.9745385474257338
PER foreign_보유수량 MA20 종가,lstm,1103.9693996698445,0.9744835927475355
MA5 PER MA20 종가,lstm,1107.4253499535564,0.9743235856622013
WMA MA5 MOM 종가,lstm,1108.1138077684516,0.9742916510079735
WMA PER RSI 종가,lstm,1112.871046375211,0.9740704403816038
MA5 PER MOM 종가,lstm,1114.840999469731,0.9739785605072502
PER foreign_보유수량 MOM 종가,lstmgru,1128.5062875112344,0.9733367294102327
WMA PER RSI 종가,lstmgru,1129.6075300508046,0.9732846658022275
PER RSI MOM 종가,lstmgru,1130.788166078432,0.9732287922918967
WMA MA5 PER 종가,lstm,1133.7010646234949,0.9730906899408237
PER foreign_보유수량 MA20 종가,lstmgru,1133.7210403335455,0.9730897416532587
MA5 foreign_보유수량 MOM 종가,lstm,1134.5089951742564,0.9730523225066374
PER foreign_보유수량 MA20 종가,gru,1140.6528666733968,0.972759664859495
RSI MOM MA20 종가,lstm,1163.7062081552776,0.9716474479568619
WMA RSI MA20 종가,lstm,1168.7001500961842,0.971403580887339
WMA foreign_보유수량 RSI 종가,gru,1170.3089546403953,0.9713247964114003
WMA PER foreign_보유수량 종가,lstm,1170.414596235042,0.971319619264039
MA5 MOM MA20 종가,lstmgru,1178.2991578624321,0.9709319038234167
WMA foreign_보유수량 MOM 종가,lstmgru,1186.0158848054489,0.9705499209140109
WMA MA5 RSI 종가,lstm,1192.94784796913,0.9702046583261638
WMA foreign_보유수량 RSI 종가,lstmgru,1193.9851756053006,0.9701528187269393
foreign_보유수량 MOM MA20 종가,lstm,1202.400332124354,0.9697306127894499
MA5 PER RSI 종가,lstmgru,1206.3776622367825,0.9695300299073966
PER MOM MA20 종가,lstmgru,1211.9823665988922,0.9692462516488246
foreign_보유수량 MOM MA20 종가,lstmgru,1213.0418453705443,0.9691924601318141
PER RSI MA20 종가,lstmgru,1219.7990102908436,0.9688482816828435
WMA MA5 RSI 종가,gru,1225.5920247101378,0.9685516904023065
MA5 PER foreign_보유수량 종가,lstmgru,1230.4721540155897,0.9683007465883635
WMA RSI MOM 종가,lstm,1238.6605846840723,0.9678774443470612
MA5 RSI MOM 종가,gru,1244.7489730265845,0.9675608842664543
MA5 RSI MA20 종가,lstmgru,1245.0171081092492,0.9675469071481673
MA5 foreign_보유수량 MA20 종가,gru,1246.6080982714968,0.9674639114344741
PER foreign_보유수량 RSI 종가,lstmgru,1251.0938741532027,0.967229335398905
foreign_보유수량 RSI MA20 종가,lstmgru,1273.21752999762,0.9660600910565212
foreign_보유수량 RSI MA20 종가,lstm,1279.0041716194946,0.9657508832588411
MA5 PER foreign_보유수량 종가,lstm,1290.3378385616622,0.965141209057753
MA5 PER RSI 종가,lstm,1298.603164512811,0.9646931991765814
WMA RSI MOM 종가,gru,1309.3541728911916,0.9641061761505137
WMA PER MOM 종가,gru,1311.778518036123,0.9639731341061788
PER RSI MA20 종가,lstm,1363.991505549995,0.9610480875608834
WMA PER RSI 종가,gru,1364.396060867096,0.9610249781204806
WMA RSI MOM 종가,lstmgru,1439.2476248554058,0.9566312907531601
WMA MOM MA20 종가,lstmgru,1502.888003593202,0.952711156878311
MA5 foreign_보유수량 RSI 종가,gru,1555.6963815518789,0.9493295061560159
