data,model,rmse,r2
시가 MA5 WMA PER 종가,KNN,2103.018293381177,0.9060976148161917
시가 MA5 WMA foreign_보유수량 종가,KNN,1344.1946660302435,0.9616367971426065
시가 MA5 WMA foreign_보유수량 종가,RF,1354.7198707396428,0.9610336681485191
시가 MA5 WMA foreign_보유수량 종가,LGBM,1511.175246584801,0.9515135726353863
시가 MA5 WMA MA20 종가,RF,1639.5591207691498,0.9429251622179804
시가 MA5 WMA MA20 종가,KNN,1661.22580603517,0.9414067131652306
시가 MA5 WMA MA20 종가,LGBM,1697.0691503756393,0.9388509660191187
시가 MA5 PER foreign_보유수량 종가,LGBM,1320.8368267064773,0.9629584747589566
시가 MA5 PER foreign_보유수량 종가,RF,1349.0179157507916,0.9613609929236075
시가 MA5 PER foreign_보유수량 종가,KNN,2231.0375421372933,0.8943172077051472
시가 MA5 PER MA20 종가,RF,1483.5954735053524,0.9532672301871972
시가 MA5 PER MA20 종가,LGBM,1749.644813534375,0.9350034492104142
시가 MA5 PER MA20 종가,KNN,2246.0846159267903,0.8928868603482006
시가 MA5 foreign_보유수량 MA20 종가,RF,1548.9272905405433,0.9490607453323022
시가 MA5 foreign_보유수량 MA20 종가,KNN,1670.6282934954802,0.9407415636769323
시가 MA5 foreign_보유수량 MA20 종가,LGBM,2213.562838953922,0.89596625476587
시가 WMA PER foreign_보유수량 종가,RF,1304.028654610102,0.9638952125913283
시가 WMA PER foreign_보유수량 종가,LGBM,1794.826080695357,0.9316032814565103
시가 WMA PER foreign_보유수량 종가,KNN,2249.552707739629,0.8925558265193296
시가 WMA PER MA20 종가,RF,1363.3262672778505,0.9605369972666077
시가 WMA PER MA20 종가,LGBM,1602.7246460757572,0.9454608514442555
시가 WMA PER MA20 종가,KNN,2258.588675567571,0.8916909328333116
시가 WMA foreign_보유수량 MA20 종가,RF,1541.8461543020328,0.94952543246317
시가 WMA foreign_보유수량 MA20 종가,LGBM,1573.7729423482142,0.947413450966161
시가 WMA foreign_보유수량 MA20 종가,KNN,1724.4067137499856,0.9368650366137057
시가 PER foreign_보유수량 MA20 종가,RF,1621.8111209862727,0.9441541287094736
시가 PER foreign_보유수량 MA20 종가,LGBM,1986.8899482578547,0.9161818351143317
시가 PER foreign_보유수량 MA20 종가,KNN,2382.649021515734,0.8794656948602132
MA5 WMA PER foreign_보유수량 종가,RF,1352.883616616939,0.9611392303336458
MA5 WMA PER foreign_보유수량 종가,LGBM,1544.3510027820582,0.949361299560528
MA5 WMA PER foreign_보유수량 종가,KNN,2317.7414534538366,0.8859433794526442
MA5 WMA PER MA20 종가,RF,1379.551197138002,0.959592110520508
MA5 WMA PER MA20 종가,LGBM,1525.77426244326,0.9505722214479727
MA5 WMA PER MA20 종가,KNN,2376.676410705332,0.8800692266363243
MA5 WMA foreign_보유수량 MA20 종가,LGBM,1363.6657719635882,0.9605173401340822
MA5 WMA foreign_보유수량 MA20 종가,RF,1518.2918287826337,0.9510558227653919
MA5 WMA foreign_보유수량 MA20 종가,KNN,1811.6073636482467,0.9303183096325112
MA5 PER foreign_보유수량 MA20 종가,RF,1589.9960726523118,0.9463236932628011
MA5 PER foreign_보유수량 MA20 종가,LGBM,1887.7443542629514,0.9243381627127776
MA5 PER foreign_보유수량 MA20 종가,KNN,2418.543343214664,0.8758066698295193
WMA PER foreign_보유수량 MA20 종가,LGBM,1403.131879285892,0.9581989196050059
WMA PER foreign_보유수량 MA20 종가,RF,1552.9777554233758,0.9487939833762021
WMA PER foreign_보유수량 MA20 종가,KNN,2483.319193601826,0.8690650419926846
